"﻿AREA TERRITORIAL";"CODIGO CENTRO";"TIPO DE CENTRO";"CENTRO";"DOMICILIO";"MUNICIPIO";"DISTRITO MUNICIPAL";"COD. POSTAL";"TELEFONO";"FAX";"TITULARIDAD";"URL";"E-MAIL";"restaurant (nearest)";"restaurant address";"restaurant latitude";"restaurant longitude";"distance"
"Madrid-Capital";"28047903";"EEI-CN";"LOPE DE VEGA";"Calle De Inglaterra D-11, 8 ";"Madrid";"Carabanchel";"28019";"914722560";"914722560";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047903";"cn.lopedevega.madrid@educa.madrid.org";"Rodilla Vallejo Najera";"Pº Doctor Vallejo Najera 51, 28003, MADRID";"40.403596";"-3.714443";"1.2126311898228421"
"Madrid-Este";"28068891";"EEI-CN";"LOS ALMENDROS (PROGRAMA DE CASA DE NIÑOS)";"Calle Portugal, S/n ";"Villalbilla";"-";"28810";"918793567";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068891";"null";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"4.201004610940011"
"Madrid-Sur";"28048026";"EEI-CN";"LOS CASCABELES";"Carretera De San Ramón, 2 ";"Pelayos de la Presa";"-";"28696";"918645532";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048026";"cn.pelayos@educa.madrid.org";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"35.725724099871734"
"Madrid-Este";"28062667";"EEI-CN";"LOS DUENDES";"Calle De La Iglesia, 11 ";"Ribatejada";"-";"28815";"918791966";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28062667";"cn.numerouno.ribatejada@educa.madrid.org";"Rodilla Guadalajara Centr";"C/ Padre Félix Flores, 1, 19001, Guadalajara";"40.629484";"-3.163765";"19.828503234867565"
"Madrid-Este";"28047113";"EEI-CN";"LOS ENANITOS";"Callejon Del Prado, S/n ";"Estremera";"-";"28595";"918721058";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047113";"cn.estremera@educa.madrid.org";"Rodilla H2Ocio";"C/Marie Curie 4 kiosko planta baja, 28521, Rivas-Vaciamadrid";"40.337324";"-3.526776";"39.6179435810183"
"Madrid-Norte";"28075066";"EEI-CN";"LOS ENEBROS (PROGRAMA DE CASA DE NIÑOS)";"Calle De Mariano Prados, 8 ";"Colmenar Viejo";"-";"28770";"918454861";"918486386";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075066";"null";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"1.208835062598131"
"Madrid-Sur";"28077312";"EEI-CN";"LOS GORRIONES";"Calle De Creta, 2 ";"Fuenlabrada";"-";"28943";"-";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077312";"cn.losgorriones.fuenlabrada@educa.madrid.org";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"0.28505053177585854"
"Madrid-Este";"28050653";"EEI-CN";"LOS HUERTOS";"Calle José Cañaveras, 26 ";"Orusco de Tajuña";"-";"28570";"918724800";"918724046";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28050653";"cn.orusco@educa.madrid.org";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"26.02975482017455"
"Madrid-Sur";"28078742";"EEI-CN";"LOS PARAISOS (PROGRAMA CASA DE NIÑOS)";"Paseo Prado, S/n ";"Valdemoro";"-";"28343";"-";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28078742";"null";"Rodilla Valdemoro";"C/ Estrella de Elola 12, 28340, VALDEMORO";"40.19156";"-3.678167";"1.2212781247981053"
"Madrid-Este";"28048041";"EEI-CN";"LOS PICAPIEDRA";"Avenida Del Doce De Octubre, 33 ";"San Martín de la Vega";"-";"28330";"918946668";"918945200";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048041";"cn.lospicapiedra.sanmartindelavega@educa.madrid.org";"Rodilla Valdemoro";"C/ Estrella de Elola 12, 28340, VALDEMORO";"40.19156";"-3.678167";"8.639740499940393"
"Madrid-Sur";"28047162";"EEI-CN";"LOS PINOS";"Avenida De Los Pinos, 2 ";"Leganés";"-";"28914";"916939713";"916939713";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047162";"cn.lospinos.leganes@educa.madrid.org";"Rodilla Leganés";"C/ Madrid, 1, 28911, Leganes";"40.329416";"-3.766267";"0.9830306793196543"
"Madrid-Norte";"28067719";"EEI-CN";"LOS SUEÑOS";"Travesia De La Nevera, 1 ";"Pedrezuela";"-";"28723";"918446769";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28067719";"cn.lossuenos.pedrezuela@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"17.250884818897894"
"Madrid-Norte";"28047174";"EEI-CN";"LOZOYA";"Calle Luna, 2 ";"Lozoya";"-";"28742";"918693448";"918693448";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047174";"cn.lozoya@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"31.716044393512338"
"Madrid-Norte";"28047186";"EEI-CN";"LOZOYUELA";"Camino Viejo De Torrelaguna, 2 ";"Lozoyuela-Navas-Sieteiglesias";"-";"28752";"918694094";"918694094";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047186";"cn.lozoyuela@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"31.897024528710144"
"Madrid-Sur";"28061717";"EEI-CN";"LUNA LUNERA";"Calle De Roquetas De Mar, 4 ";"Arroyomolinos";"-";"28939";"916091384";"916091384";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28061717";"cn.lunalunera.arroyomolinos@educa.madrid.org";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"2.739357634206873"
"Madrid-Norte";"28048671";"EEI-CN";"MAESTRA MARIA ANGELES CABELLO";"Avenida De Los Arrieros, 4 ";"Cabanillas de la Sierra";"-";"28721";"918439486";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048671";"cn.cabanillas@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"21.681467758892936"
"Madrid-Este";"28048749";"EEI-CN";"MARIONETAS";"Calle Mondéjar, 29 ";"Villalbilla";"-";"28810";"918859502";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048749";"cn.villalbilla@educa.madrid.org";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"7.919626415673529"
"Madrid-Este";"28074712";"EEI-CN";"MARIONETAS (PROGRAMA DE CASA DE NIÑOS)";"Calle Salvador Allende, 6 ";"Torrejón de Ardoz";"-";"28850";"916753606";"916753606";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28074712";"null";"Rodilla Areas T2";"Aeropuerto de Madrid T2, 28042, Madrid";"40.469113";"-3.568506";"7.00057611192442"
"Madrid-Norte";"28075170";"EEI-CN";"MIRAFLORES DE LA SIERRA (PROGRAMA DE CASA DE NIÑOS)";"Avenida De La Constitución, 1 ";"Miraflores de la Sierra";"-";"28792";"918443795";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075170";"null";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"16.38737683079462"
"Madrid-Sur";"28057258";"EEI-CN";"MOMO (PROGRAMA DE CASA DE NIÑOS)";"Calle Alcorcón ";"Parla";"-";"28989";"916053347";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28057258";"null";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"5.139283959858263"
"Madrid-Oeste";"28076587";"EEI-CN";"MONTE ABANTOS  (PROGRAMA CN)";"Calle Calvario, 43 ";"San Lorenzo de El Escorial";"-";"28200";"918901720";"918901720";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28076587";"null";"Rodilla Camilo Jose Cela";"C/ Camilo Jose Cela, 3, 28232, LAS ROZAS";"40.520154";"-3.8968";"22.430298452960514"
"Madrid-Norte";"28047204";"EEI-CN";"MONTEJO DE LA SIERRA";"Calle Del Soto, 1 ";"Montejo de la Sierra";"-";"28190";"918697177";"918697150";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047204";"cn.montejo@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"47.90053679635621"
"Madrid-Oeste";"28047940";"EEI-CN";"MORALZARZAL";"Camino De Alpedrete, 2 ";"Moralzarzal";"-";"28411";"918578421";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047940";"cn.moralzarzal@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"16.878166987791023"
"Madrid-Este";"28047952";"EEI-CN";"MORATA DE TAJUÑA  Nº 1";"Plaza De Claudio Vázquez, S/n ";"Morata de Tajuña";"-";"28530";"918731990";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047952";"cn.morata@educa.madrid.org";"Rodilla H2Ocio";"C/Marie Curie 4 kiosko planta baja, 28521, Rivas-Vaciamadrid";"40.337324";"-3.526776";"14.1910199683654"
"Madrid-Este";"28049833";"EEI-CN";"MORATA DE TAJUÑA  Nº 2";"Calle Del Grupo Escolar, 1 ";"Morata de Tajuña";"-";"28530";"918337775";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28049833";"cn.morata2@educa.madrid.org";"Rodilla H2Ocio";"C/Marie Curie 4 kiosko planta baja, 28521, Rivas-Vaciamadrid";"40.337324";"-3.526776";"13.88694253633928"
"Madrid-Oeste";"28047964";"EEI-CN";"NAVACERRADA";"Colonia Mata Del Rosal, 4 ";"Navacerrada";"-";"28491";"918560677";"918560677";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047964";"cn.navacerrada@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"21.184777012239334"
"Madrid-Norte";"28048713";"EEI-CN";"NAVALAFUENTE";"Calle Santa Águeda, 14 ";"Navalafuente";"-";"28729";"918432661";"918432589";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048713";"cn.navalafuente@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"18.866338491721745"
"Madrid-Oeste";"28047216";"EEI-CN";"NAVALAGAMELLA";"Calle La Cuesta, 10 ";"Navalagamella";"-";"28212";"918988472";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047216";"cn.navalagamella@educa.madrid.org";"Rodilla Gran Plaza 2";"C/ De Los Químicos - Local AR01, 28222, MAJADAHONDA";"40.49153";"-3.899175";"19.257662601962718"
"Madrid-Capital";"28056783";"EEI-CN";"NTRA. SRA. DE LA FUENCISLA";"Calle De Tomelloso, 39 ";"Madrid";"Usera";"28026";"914752598";"914752598";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28056783";"cn.fuencisla.madrid@educa.madrid.org";"Rod. sodexo 12 Oct Kiosco";"Hops. Univ 12 Oct Edif Materno Infant Avd Cordoba, 28041, Madrid";"40.376504";"-3.698818";"0.4257069941704752"
"Madrid-Este";"28047228";"EEI-CN";"NUEVO BAZTAN";"Avenida Glasgow, S/n ";"Nuevo Baztán";"-";"28514";"918734057";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047228";"cn.nuevobaztan@educa.madrid.org";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"16.842266277006562"
"Madrid-Sur";"28057489";"EEI-CN";"PABLO PICASSO";"Avenida Francisco Javier Sauquillo, 47 ";"Fuenlabrada";"-";"28944";"916902792";"916902792";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28057489";"cn.pablopicasso.fuenlabrada@educa.madrid.org";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"0.8290061155848805"
"Madrid-Sur";"28078158";"EEI-CN";"PARQUE COIMBRA (PROGRAMA CASA DE NIÑOS)";"Calle Del Cerezo, S/n ";"Móstoles";"-";"28935";"916475053";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28078158";"null";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"1.6599173122848863"
"Madrid-Sur";"28058809";"EEI-CN";"PASEMISI";"Calle Del Espino, 6 ";"Álamo, El";"-";"28607";"918120053";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28058809";"cn.pasemisi.elalamo@educa.madrid.org";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"9.247308836375558"
"Madrid-Norte";"28048002";"EEI-CN";"PATONES";"Avenida De Madrid, 82 ";"Patones";"-";"28189";"918432142";"918432142";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048002";"cn.patones@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"32.37343651291983"
"Madrid-Este";"28047231";"EEI-CN";"PERALES DE TAJUÑA";"Carretera De Morata, 7 ";"Perales de Tajuña";"-";"28540";"918748587";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047231";"cn.perales@educa.madrid.org";"Rodilla H2Ocio";"C/Marie Curie 4 kiosko planta baja, 28521, Rivas-Vaciamadrid";"40.337324";"-3.526776";"18.9270365040726"
"Madrid-Sur";"28074724";"EEI-CN";"PETIRROJO (PROGRAMA DE CASA DE NIÑOS)";"Calle Antonio Machado, S/n ";"Torrejón de la Calzada";"-";"28991";"918160289";"918160289";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28074724";"null";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"8.735152767240692"
"Madrid-Sur";"28057507";"EEI-CN";"PILOCHA";"Calle Ataúlfo Argenta, 3 ";"Parla";"-";"28981";"916991641";"916991641";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28057507";"cn.pilocha.parla@educa.madrid.org";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"6.40184944184161"
"Madrid-Sur";"28075169";"EEI-CN";"PIMPOLLITOS (PROGRAMA DE CASA DE NIÑOS)";"Calle Asturias, 91 ";"Pinto";"-";"28320";"916987971";"916987971";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075169";"null";"Rodilla Factory Getafe";"CC.Factory Getafe Local 58 Río Guadalquivir 15, 28906, GETAFE";"40.27256";"-3.6943";"1.838382299137578"
"Madrid-Sur";"28068220";"EEI-CN";"PIMPON";"Calle Miguel Indurain, S/n ";"Brunete";"-";"28690";"-";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068220";"cn.pimpon.brunete@educa.madrid.org";"Rodilla Boadilla dl Monte";"Av. del Infante Don Luis 10, 28660, BOADILLA DEL MONTE";"40.406064";"-3.896661";"8.493259512365137"
"Madrid-Sur";"28075340";"EEI-CN";"PLATERO Y YO  (PROGRAMA DE CASA DE NIÑOS)";"Calle De Jacinto Benavente, 15 ";"Humanes de Madrid";"-";"28970";"916048420";"916048420";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075340";"null";"Rod. Sodexo Fuenlabrada";"Camino del Molino, 2, Zona Admisiones, 28942, Fuenlabrada";"40.286685";"-3.816255";"3.0483496075750187"
"Madrid-Este";"28048038";"EEI-CN";"POZUELO DEL REY";"Plaza De Carlos Ruiz, 2 ";"Pozuelo del Rey";"-";"28813";"918735370";"918735370";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048038";"cn.pozuelodelrey@educa.madrid.org";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"13.774566405565881"
"Madrid-Sur";"28077440";"EEI-CN";"PRADO ALTO (PROGRAMA CASA DE NIÑOS)";"Calle Murillo, S/n ";"Brunete";"-";"28690";"918159827";"918159827";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077440";"null";"Rodilla Boadilla dl Monte";"Av. del Infante Don Luis 10, 28660, BOADILLA DEL MONTE";"40.406064";"-3.896661";"8.274514766210137"
"Madrid-Este";"28075789";"EEI-CN";"PUERTA DE MADRID (PROGRAMA DE CASA DE NIÑOS)";"Calle Juan De Vergara, 6 ";"Alcalá de Henares";"-";"28802";"918814128";"918814128";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075789";"null";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"1.0623269513056857"
"Madrid-Oeste";"28050185";"EEI-CN";"QUIJORNA";"Calle Navalcarnero, 7 ";"Quijorna";"-";"28693";"918168095";"918168095";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28050185";"cn.quijorna@educa.madrid.org";"Rodilla Boadilla dl Monte";"Av. del Infante Don Luis 10, 28660, BOADILLA DEL MONTE";"40.406064";"-3.896661";"13.81494554230155"
"Madrid-Norte";"28047241";"EEI-CN";"RASCAFRIA";"Calle De La Cuesta Del Chorro, 6 ";"Rascafría";"-";"28740";"918691533";"918693448";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047241";"cn.rascafria@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"27.63973240709751"
"Madrid-Norte";"28048725";"EEI-CN";"REDUEÑA";"Calle De Las Eras, S/n ";"Redueña";"-";"28721";"918438252";"918439531";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048725";"cn.reduena@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"21.909857439753768"
"Madrid-Capital";"28049183";"EEI-CN";"REPUBLICA DEL BRASIL";"Avenida De Los Fueros, 34 ";"Madrid";"Usera";"28041";"914758106";"914758106";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28049183";"cn.brasil.madrid@educa.madrid.org";"Rod. Sodexo Doce Octubre";"Hosp.Univ.12 de Octubre, Avda. de Córdoba s/n, 28041, Madrid";"40.374806";"-3.69775";"0.8328960345813716"
"Madrid-Oeste";"28047681";"EEI-CN";"RINCON FLORIDO";"Carretera De Los Molinos, 5 ";"Cercedilla";"-";"28470";"918523940";"918523940";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047681";"eei.rinconflorido.cercedilla@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"25.842884394332266"
"Madrid-Norte";"28075261";"EEI-CN";"RIO DE ALISOS (PROGRAMA DE CASA DE NIÑOS)";"Calle Del Manzanares, 13 ";"Guadalix de la Sierra";"-";"28794";"918472867";"918472867";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075261";"null";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"14.456926028210168"
"Madrid-Este";"28073136";"EEI-CN";"RIO TAJUÑA";"Calle Río Tajuña, 23dup ";"Ambite";"-";"28580";"918722093";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28073136";"cn.riotajuna.ambite@educa.madrid.org";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"23.61752745337708"
"Madrid-Sur";"28075868";"EEI-CN";"ROSA CARAMELO (PROGRAMA DE CASA DE NIÑOS)";"Calle De Gabriela Mistral, 8 ";"Leganés";"-";"28919";"912282203";"912282203";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075868";"null";"Rodilla Kiosco Parquesur";"C.C. Parquesur - loc. 28-29 Avda. Gran Bretaña,s/n, 28916, LEGANES";"40.339558";"-3.7343";"1.0833350230554133"
"Madrid-Capital";"28049961";"EEI-CN";"SAN MIGUEL";"Avenida De La Virgen Del Carmen, 32 ";"Madrid";"Hortaleza";"28033";"913820145";"913820145";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28049961";"cn.sanmiguel.madrid@educa.madrid.org";"Rodilla Hortaleza";"C/Gran vía de Hortaleza s/n Local 206-207, 28043, MADRID";"40.469684";"-3.641345";"1.058936164422188"
"Madrid-Norte";"28064603";"EEI-CN";"SANTA CECILIA (PROGRAMA DE CASA DE NIÑOS)";"Avenida De La Constitución, 2 ";"Molar, El";"-";"28710";"918411182";"918411182";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28064603";"escuelainfantil-2@hotmail.com";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"18.562531465152663"
"Madrid-Este";"28077233";"EEI-CN";"SANTIAGO APOSTOL ( PROGRAMA CASA DE NIÑOS)";"Calle Santiago Apóstol, 1 ";"Paracuellos de Jarama";"-";"28860";"912687765";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077233";"null";"Rodilla Aeropuerto Madrid Barajas T4";"Aeropuerto de Madrid T4 Local 12, 28042, Madrid";"40.484716";"-3.567925";"5.401205738302936"
"Madrid-Este";"28060661";"EEI-CN";"SIETE ESTRELLAS";"Calle Mayor, 29 ";"Brea de Tajo";"-";"28596";"673657564";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28060661";"cn.numerouno.breadetajo@educa.madrid.org";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"35.71130768308257"
"Madrid-Sur";"28047101";"EEI-CN";"SOL Y LUNA";"Calle Marqués De Villanueva De La Sagra, 1 ";"Chapinería";"-";"28694";"918652521";"918652521";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047101";"cn.chapineria@educa.madrid.org";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"26.259109818722486"
